
Proving the program took 0.70 seconds

Proving the program took 0.70 seconds
Epoch	Batch	Loss		Valid acc	Test acc	
   47	10600	1.39595		0.8666666666666667	0.78	
   47	10700	1.37617		0.8444444444444444	0.78	
   48	10800	1.39644		0.9	0.78	
   48	10900	1.39170		0.8666666666666667	0.78	
   48	11000	1.37405		0.8777777777777778	0.78	
   49	11100	1.38080		0.9	0.78	
   49	11200	1.39014		0.9111111111111111	0.78	
   50	11300	1.36582		0.9444444444444444	0.79	
   50	11400	1.36024		0.9	0.79	
   51	11500	1.37232		0.8888888888888888	0.79	
   51	11600	1.36720		0.9111111111111111	0.79	
   52	11700	1.37106		0.9222222222222223	0.79	
   52	11800	1.36031		0.9333333333333333	0.79	
   52	11900	1.36555		0.9333333333333333	0.79	
   53	12000	1.35291		0.8777777777777778	0.79	
   53	12100	1.35869		0.9111111111111111	0.79	
   54	12200	1.35629		0.9333333333333333	0.79	
   54	12300	1.36093		0.9444444444444444	0.805	
   55	12400	1.36299		0.9111111111111111	0.805	
   55	12500	1.34281		0.9555555555555556	0.835	
   56	12600	1.35427		0.9111111111111111	0.835	
   56	12700	1.34706		0.9111111111111111	0.835	
   56	12800	1.34491		0.9111111111111111	0.835	
   57	12900	1.33270		0.9555555555555556	0.81	
   57	13000	1.35050		0.9444444444444444	0.81	
   58	13100	1.34870		0.9444444444444444	0.81	
   58	13200	1.35570		0.9444444444444444	0.81	
   59	13300	1.33139		0.9555555555555556	0.81	
   59	13400	1.34229		0.9222222222222223	0.81	
   60	13500	1.35630		0.9555555555555556	0.79	
   60	13600	1.33556		0.9555555555555556	0.815	
   60	13700	1.34041		0.9444444444444444	0.815	
   61	13800	1.32173		0.9555555555555556	0.815	
   61	13900	1.33702		0.9555555555555556	0.815	
   62	14000	1.33147		0.9666666666666667	0.82	
   62	14100	1.32277		0.9666666666666667	0.815	
   63	14200	1.34023		0.9666666666666667	0.8	
   63	14300	1.32744		0.9444444444444444	0.8	
   64	14400	1.33207		0.9777777777777777	0.8	
   64	14500	1.33235		0.9555555555555556	0.8	
   64	14600	1.32635		0.9777777777777777	0.79	
   65	14700	1.32343		0.9777777777777777	0.81	
   65	14800	1.34030		0.9666666666666667	0.81	
   66	14900	1.31087		0.9444444444444444	0.81	
   66	15000	1.32675		0.9555555555555556	0.81	
   67	15100	1.31428		0.9777777777777777	0.8	
   67	15200	1.32193		0.9666666666666667	0.8	
   68	15300	1.33405		0.9666666666666667	0.8	
   68	15400	1.32763		0.9777777777777777	0.795	
   68	15500	1.31493		0.9666666666666667	0.795	
   69	15600	1.32737		0.9666666666666667	0.795	
   69	15700	1.31004		0.9444444444444444	0.795	
   70	15800	1.31648		0.9666666666666667	0.795	
   70	15900	1.31594		0.9666666666666667	0.795	
   71	16000	1.31840		0.9777777777777777	0.84	
   71	16100	1.30719		0.9666666666666667	0.84	
   72	16200	1.32273		0.9888888888888889	0.805	
   72	16300	1.30832		0.9777777777777777	0.805	
   72	16400	1.31197		0.9888888888888889	0.855	
   73	16500	1.31572		0.9666666666666667	0.855	
   73	16600	1.31505		0.9666666666666667	0.855	
   74	16700	1.31717		0.9444444444444444	0.855	
   74	16800	1.31745		0.9666666666666667	0.855	
   75	16900	1.32500		0.9666666666666667	0.855	
   75	17000	1.30336		0.9777777777777777	0.855	
   76	17100	1.31454		0.9555555555555556	0.855	
   76	17200	1.29983		0.9777777777777777	0.855	
   76	17300	1.31418		0.9777777777777777	0.855	
   77	17400	1.30012		0.9777777777777777	0.855	
   77	17500	1.30103		0.9777777777777777	0.855	
   78	17600	1.32247		0.9777777777777777	0.855	
   78	17700	1.30933		0.9888888888888889	0.83	
   79	17800	1.29370		0.9888888888888889	0.81	
   79	17900	1.29368		0.9777777777777777	0.81	
   80	18000	1.31290		0.9777777777777777	0.81	
   80	18100	1.31104		0.9777777777777777	0.81	
   80	18200	1.30574		0.9777777777777777	0.81	
   81	18300	1.30475		0.9777777777777777	0.81	
   81	18400	1.30941		0.9777777777777777	0.81	
   82	18500	1.30499		0.9888888888888889	0.805	
   82	18600	1.28844		0.9666666666666667	0.805	
   83	18700	1.31387		0.9888888888888889	0.835	
   83	18800	1.28771		0.9888888888888889	0.825	
   84	18900	1.31404		0.9777777777777777	0.825	
   84	19000	1.29627		0.9888888888888889	0.835	
   84	19100	1.29612		0.9666666666666667	0.835	
   85	19200	1.30258		0.9777777777777777	0.835	
   85	19300	1.30067		0.9888888888888889	0.81	
   86	19400	1.30831		0.9777777777777777	0.81	
   86	19500	1.29013		0.9888888888888889	0.815	
   87	19600	1.30438		0.9666666666666667	0.815	
   87	19700	1.28753		0.9777777777777777	0.815	
   88	19800	1.30297		0.9777777777777777	0.815	
   88	19900	1.30626		0.9777777777777777	0.815	
   88	20000	1.29437		0.9777777777777777	0.815	
   89	20100	1.29979		0.9666666666666667	0.815	
   89	20200	1.29653		0.9777777777777777	0.815	
   90	20300	1.29629		0.9777777777777777	0.815	
   90	20400	1.30529		0.9777777777777777	0.815	
   91	20500	1.29616		0.9777777777777777	0.815	
   91	20600	1.29700		0.9777777777777777	0.815	
   92	20700	1.28267		0.9888888888888889	0.825	
   92	20800	1.29627		0.9777777777777777	0.825	
   92	20900	1.29730		0.9777777777777777	0.825	
   93	21000	1.29395		0.9777777777777777	0.825	
   93	21100	1.28502		0.9777777777777777	0.825	
   94	21200	1.29071		0.9888888888888889	0.81	
   94	21300	1.28251		0.9777777777777777	0.81	
   95	21400	1.29444		0.9777777777777777	0.81	
   95	21500	1.30381		0.9777777777777777	0.81	
   96	21600	1.30493		0.9888888888888889	0.82	
   96	21700	1.29122		0.9777777777777777	0.82	
   96	21800	1.30237		0.9888888888888889	0.795	
   97	21900	1.29509		0.9666666666666667	0.795	
   97	22000	1.30680		0.9777777777777777	0.795	
   98	22100	1.29392		0.9777777777777777	0.795	
   98	22200	1.29100		0.9777777777777777	0.795	
   99	22300	1.29968		0.9777777777777777	0.795	
   99	22400	1.29160		0.9777777777777777	0.795	
   99	22499	1.28730		0.9777777777777777	0.795	

Training 100 epoch (totalling 22500 batches of size 4) took 956.53 seconds
Best val accuracy:0.9888888888888889
Test accuracy:0.795

Proving the program took 1.02 seconds
Epoch	Batch	Loss		Valid acc	Test acc	
    0	    0	2.04893		0.022222222222222223	0.015	
    0	  100	1.95807		0.022222222222222223	0.03	
    0	  200	1.91982		0.022222222222222223	0.03	
    1	  300	1.88482		0.03333333333333333	0.05	
    1	  400	1.84457		0.06666666666666667	0.045	
    2	  500	1.78482		0.15555555555555556	0.1	
    2	  600	1.76618		0.2111111111111111	0.155	
    3	  700	1.74082		0.24444444444444444	0.22	
    3	  800	1.71149		0.2777777777777778	0.215	
    4	  900	1.70110		0.36666666666666664	0.33	
    4	 1000	1.64746		0.43333333333333335	0.35	
    4	 1100	1.64392		0.37777777777777777	0.35	
    5	 1200	1.61558		0.5222222222222223	0.4	
    5	 1300	1.61775		0.5	0.4	
    6	 1400	1.59597		0.5777777777777777	0.47	
    6	 1500	1.57174		0.5222222222222223	0.47	
    7	 1600	1.54876		0.6888888888888889	0.51	
    7	 1700	1.53403		0.7222222222222222	0.555	
    8	 1800	1.53807		0.7666666666666667	0.595	
    8	 1900	1.48894		0.7777777777777778	0.59	
    8	 2000	1.50851		0.8	0.62	
    9	 2100	1.47499		0.8444444444444444	0.605	
    9	 2200	1.45897		0.8888888888888888	0.6	
   10	 2300	1.44710		0.8444444444444444	0.6	
   10	 2400	1.44726		0.8555555555555555	0.6	
   11	 2500	1.41822		0.8666666666666667	0.6	
   11	 2600	1.41949		0.8	0.6	
   12	 2700	1.40364		0.8444444444444444	0.6	
   12	 2800	1.37905		0.9111111111111111	0.705	
   12	 2900	1.39782		0.9111111111111111	0.71	
   13	 3000	1.38370		0.8666666666666667	0.71	
   13	 3100	1.37356		0.9111111111111111	0.71	
   14	 3200	1.37076		0.8333333333333334	0.71	
   14	 3300	1.35853		0.9111111111111111	0.68	
   15	 3400	1.37462		0.8888888888888888	0.68	
   15	 3500	1.34505		0.9111111111111111	0.735	
   16	 3600	1.36828		0.9	0.735	
   16	 3700	1.35665		0.9111111111111111	0.71	
   16	 3800	1.34575		0.9	0.71	
   17	 3900	1.34559		0.9444444444444444	0.745	
   17	 4000	1.33148		0.8888888888888888	0.745	
   18	 4100	1.32536		0.9111111111111111	0.745	
   18	 4200	1.31864		0.8555555555555555	0.745	
   19	 4300	1.32851		0.9333333333333333	0.745	
   19	 4400	1.31557		0.9	0.745	
   20	 4500	1.32038		0.9222222222222223	0.745	
   20	 4600	1.32441		0.9	0.745	
   20	 4700	1.30539		0.9222222222222223	0.745	
   21	 4800	1.30855		0.9	0.745	
   21	 4900	1.30526		0.9	0.745	
   22	 5000	1.30095		0.9222222222222223	0.745	
   22	 5100	1.30115		0.9	0.745	
   23	 5200	1.29634		0.9111111111111111	0.745	
   23	 5300	1.28003		0.9222222222222223	0.745	
   24	 5400	1.29435		0.9444444444444444	0.735	
   24	 5500	1.29403		0.8888888888888888	0.735	
   24	 5600	1.29849		0.9222222222222223	0.735	
   25	 5700	1.29268		0.9111111111111111	0.735	
   25	 5800	1.28826		0.9111111111111111	0.735	
   26	 5900	1.29285		0.9444444444444444	0.74	
   26	 6000	1.29848		0.9333333333333333	0.74	
   27	 6100	1.28016		0.9333333333333333	0.74	
   27	 6200	1.27985		0.9444444444444444	0.76	
   28	 6300	1.27785		0.9222222222222223	0.76	
   28	 6400	1.27171		0.9444444444444444	0.765	
   28	 6500	1.27599		0.9333333333333333	0.765	
   29	 6600	1.26128		0.9444444444444444	0.76	
   29	 6700	1.27170		0.9222222222222223	0.76	
   30	 6800	1.27927		0.9333333333333333	0.76	
   30	 6900	1.26930		0.9333333333333333	0.76	
   31	 7000	1.25616		0.9333333333333333	0.76	
   31	 7100	1.27164		0.9555555555555556	0.75	
   32	 7200	1.26804		0.9444444444444444	0.75	
   32	 7300	1.26362		0.9555555555555556	0.74	
   32	 7400	1.25977		0.9444444444444444	0.74	
   33	 7500	1.25350		0.9666666666666667	0.715	
   33	 7600	1.24881		0.9555555555555556	0.715	
   34	 7700	1.26271		0.9666666666666667	0.79	
   34	 7800	1.25629		0.9666666666666667	0.73	
   35	 7900	1.25349		0.9333333333333333	0.73	
   35	 8000	1.24260		0.9444444444444444	0.73	
   36	 8100	1.24841		0.9333333333333333	0.73	
   36	 8200	1.24453		0.9555555555555556	0.73	
   36	 8300	1.25286		0.9444444444444444	0.73	
   37	 8400	1.24135		0.9555555555555556	0.73	
   37	 8500	1.24975		0.9555555555555556	0.73	
   38	 8600	1.25746		0.9555555555555556	0.73	
   38	 8700	1.24511		0.9666666666666667	0.77	
   39	 8800	1.24694		0.9555555555555556	0.77	
   39	 8900	1.24461		0.9333333333333333	0.77	
   40	 9000	1.24859		0.9333333333333333	0.77	
   40	 9100	1.24051		0.9333333333333333	0.77	
   40	 9200	1.24192		0.9111111111111111	0.77	
   41	 9300	1.24716		0.9444444444444444	0.77	
   41	 9400	1.23865		0.9222222222222223	0.77	
   42	 9500	1.22773		0.9333333333333333	0.77	
   42	 9600	1.24359		0.9222222222222223	0.77	
   43	 9700	1.24116		0.9333333333333333	0.77	
   43	 9800	1.22650		0.9222222222222223	0.77	
   44	 9900	1.24660		0.9111111111111111	0.77	
   44	10000	1.24378		0.9333333333333333	0.77	
   44	10100	1.23524		0.9444444444444444	0.77	
   45	10200	1.22029		0.9333333333333333	0.77	
   45	10300	1.23538		0.9555555555555556	0.77	
   46	10400	1.23067		0.9333333333333333	0.77	
   46	10500	1.22705		0.9555555555555556	0.77	
   47	10600	1.22976		0.9444444444444444	0.77	
   47	10700	1.22789		0.9444444444444444	0.77	
   48	10800	1.23090		0.9333333333333333	0.77	
   48	10900	1.23249		0.9666666666666667	0.695	
   48	11000	1.21245		0.9444444444444444	0.695	
   49	11100	1.22484		0.9111111111111111	0.695	
   49	11200	1.22926		0.9222222222222223	0.695	
   50	11300	1.22414		0.9	0.695	
   50	11400	1.21103		0.9555555555555556	0.695	
   51	11500	1.24351		0.9444444444444444	0.695	
   51	11600	1.22321		0.9333333333333333	0.695	
   52	11700	1.22851		0.9444444444444444	0.695	
   52	11800	1.22521		0.9333333333333333	0.695	
   52	11900	1.21930		0.9555555555555556	0.695	
   53	12000	1.22884		0.9333333333333333	0.695	
   53	12100	1.23610		0.9333333333333333	0.695	
   54	12200	1.22438		0.9222222222222223	0.695	
   54	12300	1.21608		0.9333333333333333	0.695	
   55	12400	1.22981		0.9222222222222223	0.695	
   55	12500	1.21599		0.9555555555555556	0.695	
   56	12600	1.22405		0.9666666666666667	0.71	
   56	12700	1.21526		0.9555555555555556	0.71	
   56	12800	1.23107		0.9444444444444444	0.71	
   57	12900	1.21308		0.9333333333333333	0.71	
   57	13000	1.21504		0.9111111111111111	0.71	
   58	13100	1.22300		0.9666666666666667	0.69	
   58	13200	1.22094		0.9444444444444444	0.69	
   59	13300	1.20716		0.9222222222222223	0.69	
   59	13400	1.21773		0.9444444444444444	0.69	
   60	13500	1.22620		0.9111111111111111	0.69	
   60	13600	1.22627		0.9111111111111111	0.69	
   60	13700	1.22355		0.9111111111111111	0.69	
   61	13800	1.21277		0.9222222222222223	0.69	
   61	13900	1.22793		0.9111111111111111	0.69	
   62	14000	1.22931		0.9222222222222223	0.69	
   62	14100	1.21541		0.9333333333333333	0.69	
   63	14200	1.23078		0.9222222222222223	0.69	
   63	14300	1.21738		0.9	0.69	
   64	14400	1.22671		0.9555555555555556	0.69	
   64	14500	1.22418		0.9333333333333333	0.69	
   64	14600	1.22022		0.9555555555555556	0.69	
   65	14700	1.22606		0.9444444444444444	0.69	
   65	14800	1.23406		0.9555555555555556	0.69	
   66	14900	1.20834		0.9444444444444444	0.69	
   66	15000	1.21476		0.9222222222222223	0.69	
   67	15100	1.20075		0.8888888888888888	0.69	
   67	15200	1.21617		0.9444444444444444	0.69	
   68	15300	1.22051		0.9555555555555556	0.69	
   68	15400	1.21837		0.9111111111111111	0.69	
   68	15500	1.21796		0.9333333333333333	0.69	
   69	15600	1.21833		0.9666666666666667	0.715	
   69	15700	1.20444		0.9111111111111111	0.715	
   70	15800	1.20722		0.9222222222222223	0.715	
   70	15900	1.21032		0.9444444444444444	0.715	
   71	16000	1.21729		0.9	0.715	
   71	16100	1.20977		0.9111111111111111	0.715	
   72	16200	1.22362		0.9222222222222223	0.715	
   72	16300	1.21181		0.9444444444444444	0.715	
   72	16400	1.21646		0.9333333333333333	0.715	
   73	16500	1.22025		0.9222222222222223	0.715	
   73	16600	1.21416		0.9222222222222223	0.715	
   74	16700	1.20925		0.9333333333333333	0.715	
   74	16800	1.21117		0.9333333333333333	0.715	
   75	16900	1.21239		0.9555555555555556	0.715	
   75	17000	1.20268		0.9111111111111111	0.715	
   76	17100	1.22308		0.9	0.715	
   76	17200	1.19856		0.9555555555555556	0.715	
   76	17300	1.22398		0.9555555555555556	0.715	
   77	17400	1.21298		0.9444444444444444	0.715	
   77	17500	1.22508		0.9444444444444444	0.715	
   78	17600	1.22899		0.9555555555555556	0.715	
   78	17700	1.22308		0.9666666666666667	0.715	
   79	17800	1.20958		0.9222222222222223	0.715	
   79	17900	1.20939		0.9222222222222223	0.715	
   80	18000	1.21655		0.9333333333333333	0.715	
   80	18100	1.21785		0.9444444444444444	0.715	
   80	18200	1.19875		0.9222222222222223	0.715	
   81	18300	1.22373		0.9444444444444444	0.715	
   81	18400	1.21623		0.9666666666666667	0.745	
   82	18500	1.20115		0.9444444444444444	0.745	
   82	18600	1.20264		0.9333333333333333	0.745	
   83	18700	1.22105		0.9222222222222223	0.745	
   83	18800	1.20561		0.9444444444444444	0.745	
   84	18900	1.21920		0.9444444444444444	0.745	
   84	19000	1.20095		0.9333333333333333	0.745	
   84	19100	1.20654		0.9333333333333333	0.745	
   85	19200	1.21329		0.9444444444444444	0.745	
   85	19300	1.21185		0.9444444444444444	0.745	
   86	19400	1.21113		0.9444444444444444	0.745	
   86	19500	1.20241		0.9111111111111111	0.745	
   87	19600	1.22600		0.9333333333333333	0.745	
   87	19700	1.21007		0.9444444444444444	0.745	
   88	19800	1.20767		0.9333333333333333	0.745	
   88	19900	1.20857		0.9444444444444444	0.745	
   88	20000	1.21572		0.9444444444444444	0.745	
   89	20100	1.21578		0.9555555555555556	0.745	
   89	20200	1.20977		0.9555555555555556	0.745	
   90	20300	1.20576		0.9555555555555556	0.745	
   90	20400	1.22060		0.9444444444444444	0.745	
   91	20500	1.20306		0.9333333333333333	0.745	
   91	20600	1.22159		0.9555555555555556	0.745	
   92	20700	1.19774		0.9444444444444444	0.745	
   92	20800	1.20431		0.9333333333333333	0.745	
   92	20900	1.22340		0.9333333333333333	0.745	
   93	21000	1.20803		0.9555555555555556	0.745	
   93	21100	1.20537		0.9333333333333333	0.745	
   94	21200	1.20737		0.9666666666666667	0.695	
   94	21300	1.20039		0.9444444444444444	0.695	
   95	21400	1.21237		0.9333333333333333	0.695	
   95	21500	1.21344		0.9444444444444444	0.695	
   96	21600	1.20093		0.9444444444444444	0.695	
   96	21700	1.19526		0.9444444444444444	0.695	
   96	21800	1.21998		0.9333333333333333	0.695	
   97	21900	1.21256		0.9555555555555556	0.695	
   97	22000	1.21659		0.9666666666666667	0.71	
   98	22100	1.20424		0.9111111111111111	0.71	
   98	22200	1.19552		0.9555555555555556	0.71	
   99	22300	1.21519		0.9333333333333333	0.71	
   99	22400	1.20301		0.9333333333333333	0.71	
   99	22499	1.20397		0.9222222222222223	0.71	

Training 100 epoch (totalling 22500 batches of size 4) took 775.19 seconds
Best val accuracy:0.9666666666666667
Test accuracy:0.71
